entity_id,entity_type,score,n_rules,rules,is_core_label,tier
C101653,client,7,3,"R05_geojump,R06_ip_anomaly,R17_high_risk_mcc",0,baixo
C101645,client,7,3,"R05_geojump,R06_ip_anomaly,R17_high_risk_mcc",0,baixo
M200535,client,7,3,"R06_ip_anomaly,R15_sanctions,R17_high_risk_mcc",0,baixo
C102077,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100399,client,7,3,"R10_cash_in_out,R17_high_risk_mcc,R20_new_account",0,baixo
C100396,client,7,3,"R05_geojump,R17_high_risk_mcc,R20_new_account",0,baixo
C100392,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100390,client,7,3,"R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100386,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100718,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100736,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
M200253,client,7,3,"R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C102062,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C102061,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C102056,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101327,client,7,3,"R10_cash_in_out,R17_high_risk_mcc,R20_new_account",0,baixo
C101325,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101318,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101316,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101314,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
M200815,client,7,3,"R06_ip_anomaly,R15_sanctions,R17_high_risk_mcc",0,baixo
M200800,client,7,3,"R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100159,client,7,3,"R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100158,client,7,3,"R05_geojump,R17_high_risk_mcc,R20_new_account",0,baixo
C100153,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C102365,client,7,3,"R05_geojump,R06_ip_anomaly,R17_high_risk_mcc",0,baixo
C100406,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C102016,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100692,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101696,client,7,3,"R04_income_mismatch,R10_cash_in_out,R17_high_risk_mcc",0,baixo
C101692,client,7,3,"R04_income_mismatch,R10_cash_in_out,R17_high_risk_mcc",0,baixo
C101684,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101674,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C102045,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C102038,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C102036,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101718,client,7,3,"R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101714,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100686,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101712,client,7,3,"R05_geojump,R14_cross_border_high,R17_high_risk_mcc",0,baixo
C101711,client,7,3,"R05_geojump,R14_cross_border_high,R17_high_risk_mcc",0,baixo
C101702,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101698,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100703,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100697,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100694,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100436,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C102025,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100413,client,7,3,"R05_geojump,R06_ip_anomaly,R17_high_risk_mcc",0,baixo
C100410,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100995,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101021,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101012,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101290,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101282,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101269,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101268,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100142,client,7,3,"R04_income_mismatch,R10_cash_in_out,R17_high_risk_mcc",0,baixo
C100139,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C102379,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100418,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100417,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100446,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100444,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100440,client,7,3,"R04_income_mismatch,R10_cash_in_out,R17_high_risk_mcc",0,baixo
C100657,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101728,client,7,3,"R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101719,client,7,3,"R05_geojump,R06_ip_anomaly,R17_high_risk_mcc",0,baixo
C100457,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100448,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101985,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100674,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101739,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101730,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101729,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100666,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100664,client,7,3,"R05_geojump,R17_high_risk_mcc,R20_new_account",0,baixo
C102008,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C102002,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100425,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C102360,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C102358,client,7,3,"R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,baixo
C102356,client,7,3,"R05_geojump,R06_ip_anomaly,R17_high_risk_mcc",0,baixo
C100143,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100651,client,7,4,"R13_eci_cross_border,R14_cross_border_high,R17_high_risk_mcc,R19_installments_atypical",0,baixo
C100649,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100647,client,7,3,"R04_income_mismatch,R12_ecom_no_3ds,R17_high_risk_mcc",0,baixo
C100660,client,7,3,"R04_income_mismatch,R15_sanctions,R17_high_risk_mcc",0,baixo
C100644,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101759,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101756,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101753,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101747,client,7,3,"R05_geojump,R17_high_risk_mcc,R20_new_account",0,baixo
C101746,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101745,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101742,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100433,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101996,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101995,client,7,3,"R04_income_mismatch,R12_ecom_no_3ds,R17_high_risk_mcc",0,baixo
C101993,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C102371,client,7,3,"R02_burst_value,R05_geojump,R17_high_risk_mcc",0,baixo
C101265,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101039,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101029,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101051,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101049,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C102400,client,7,3,"R04_income_mismatch,R12_ecom_no_3ds,R17_high_risk_mcc",0,baixo
C102398,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C102396,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101965,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
M200308,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101768,client,7,3,"R12_ecom_no_3ds,R17_high_risk_mcc,R20_new_account",0,baixo
C101766,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101765,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101763,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100656,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101042,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101264,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101261,client,7,3,"R04_income_mismatch,R10_cash_in_out,R17_high_risk_mcc",0,baixo
C101260,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101255,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101253,client,7,3,"R12_ecom_no_3ds,R14_cross_border_high,R17_high_risk_mcc",0,baixo
C101064,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100502,client,7,3,"R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101792,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101788,client,7,3,"R05_geojump,R06_ip_anomaly,R17_high_risk_mcc",0,baixo
C101785,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101784,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101971,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100479,client,7,3,"R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C102377,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C102372,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C102467,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C102409,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C102406,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101793,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100638,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
M200326,client,7,3,"R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101962,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100491,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100486,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100507,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100505,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C102392,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C102390,client,7,3,"R06_ip_anomaly,R10_cash_in_out,R17_high_risk_mcc",0,baixo
C100103,client,7,3,"R04_income_mismatch,R10_cash_in_out,R17_high_risk_mcc",0,baixo
C100102,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100036,client,7,3,"R04_income_mismatch,R10_cash_in_out,R17_high_risk_mcc",0,baixo
C101946,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101224,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101088,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101087,client,7,3,"R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101079,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101077,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101076,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101215,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101107,client,7,3,"R05_geojump,R17_high_risk_mcc,R20_new_account",0,baixo
C101203,client,7,3,"R05_geojump,R17_high_risk_mcc,R20_new_account",0,baixo
C100518,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100624,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100621,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101241,client,7,3,"R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101239,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100034,client,7,3,"R05_geojump,R17_high_risk_mcc,R20_new_account",0,baixo
C101100,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101099,client,7,3,"R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101096,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C102402,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100093,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100089,client,7,3,"R05_geojump,R06_ip_anomaly,R17_high_risk_mcc",0,baixo
C100086,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100080,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100539,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100535,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100596,client,7,3,"R05_geojump,R17_high_risk_mcc,R20_new_account",0,baixo
C101832,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101824,client,7,3,"R05_geojump,R06_ip_anomaly,R17_high_risk_mcc",0,baixo
C101823,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100532,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100530,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101119,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101116,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101111,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101106,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101105,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101181,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101900,client,7,3,"R04_income_mismatch,R12_ecom_no_3ds,R17_high_risk_mcc",0,baixo
C101898,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
M200434,client,7,3,"R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101843,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100608,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101931,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101924,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101922,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101104,client,7,3,"R04_income_mismatch,R10_cash_in_out,R17_high_risk_mcc",0,baixo
C101103,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
M200968,client,7,3,"R05_geojump,R14_cross_border_high,R17_high_risk_mcc",0,baixo
C100031,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100564,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100562,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100561,client,7,3,"R06_ip_anomaly,R10_cash_in_out,R17_high_risk_mcc",0,baixo
C100560,client,7,3,"R05_geojump,R06_ip_anomaly,R17_high_risk_mcc",0,baixo
C101887,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101883,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101875,client,7,3,"R05_geojump,R06_ip_anomaly,R17_high_risk_mcc",0,baixo
C101179,client,7,3,"R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101177,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101175,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101173,client,7,3,"R04_income_mismatch,R10_cash_in_out,R17_high_risk_mcc",0,baixo
C101172,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101163,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101161,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100025,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101144,client,7,3,"R05_geojump,R06_ip_anomaly,R17_high_risk_mcc",0,baixo
C100056,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100053,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
M200994,client,7,3,"R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100015,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100011,client,7,3,"R04_income_mismatch,R10_cash_in_out,R17_high_risk_mcc",0,baixo
C100020,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100018,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101158,client,7,3,"R06_ip_anomaly,R15_sanctions,R17_high_risk_mcc",0,baixo
C101133,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101127,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C102437,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C100076,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C102457,client,7,3,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100059,client,7,3,"R04_income_mismatch,R05_geojump,R17_high_risk_mcc",0,baixo
C101683,client,6,2,"R05_geojump,R12_ecom_no_3ds",0,baixo
C100654,client,6,3,"R04_income_mismatch,R14_cross_border_high,R17_high_risk_mcc",0,baixo
C102096,client,6,3,"R13_eci_cross_border,R14_cross_border_high,R17_high_risk_mcc",0,baixo
M200293,client,6,3,"R13_eci_cross_border,R14_cross_border_high,R17_high_risk_mcc",0,baixo
C100752,client,6,3,"R06_ip_anomaly,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100492,client,6,3,"R04_income_mismatch,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100782,client,6,3,"R02_burst_value,R04_income_mismatch,R17_high_risk_mcc",0,baixo
C102075,client,6,3,"R04_income_mismatch,R14_cross_border_high,R17_high_risk_mcc",0,baixo
M200449,client,6,3,"R13_eci_cross_border,R14_cross_border_high,R17_high_risk_mcc",0,baixo
C101980,client,6,3,"R04_income_mismatch,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C102079,client,6,3,"R04_income_mismatch,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100337,client,6,3,"R02_burst_value,R04_income_mismatch,R17_high_risk_mcc",0,baixo
C100398,client,6,3,"R04_income_mismatch,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101605,client,6,3,"R10_cash_in_out,R17_high_risk_mcc,R19_installments_atypical",0,baixo
M200392,client,6,2,"R05_geojump,R12_ecom_no_3ds",0,baixo
M200588,client,6,3,"R02_burst_value,R14_cross_border_high,R17_high_risk_mcc",0,baixo
C101806,client,6,3,"R05_geojump,R17_high_risk_mcc,R19_installments_atypical",0,baixo
C100497,client,6,3,"R12_ecom_no_3ds,R17_high_risk_mcc,R19_installments_atypical",0,baixo
C101865,client,6,3,"R04_income_mismatch,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C102135,client,6,3,"R05_geojump,R17_high_risk_mcc,R19_installments_atypical",0,baixo
C100820,client,6,3,"R04_income_mismatch,R06_ip_anomaly,R17_high_risk_mcc",0,baixo
C100267,client,6,3,"R13_eci_cross_border,R17_high_risk_mcc,R20_new_account",0,baixo
C102182,client,6,3,"R02_burst_value,R04_income_mismatch,R17_high_risk_mcc",0,baixo
M200647,client,6,3,"R12_ecom_no_3ds,R17_high_risk_mcc,R19_installments_atypical",0,baixo
M200730,client,6,2,"R05_geojump,R12_ecom_no_3ds",0,baixo
C102210,client,6,3,"R13_eci_cross_border,R17_high_risk_mcc,R20_new_account",0,baixo
C102216,client,6,3,"R04_income_mismatch,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100865,client,6,3,"R04_income_mismatch,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101381,client,6,3,"R13_eci_cross_border,R17_high_risk_mcc,R20_new_account",0,baixo
C101340,client,6,3,"R04_income_mismatch,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101309,client,6,3,"R04_income_mismatch,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101008,client,6,3,"R04_income_mismatch,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C100122,client,6,3,"R04_income_mismatch,R06_ip_anomaly,R17_high_risk_mcc",0,baixo
C101043,client,6,3,"R04_income_mismatch,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C102395,client,6,3,"R04_income_mismatch,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
M200849,client,6,3,"R06_ip_anomaly,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C102478,client,6,3,"R02_burst_value,R04_income_mismatch,R17_high_risk_mcc",0,baixo
C101231,client,6,3,"R06_ip_anomaly,R17_high_risk_mcc,R20_new_account",0,baixo
C101062,client,6,3,"R04_income_mismatch,R17_high_risk_mcc,R20_new_account",0,baixo
C101090,client,6,3,"R02_burst_value,R04_income_mismatch,R17_high_risk_mcc",0,baixo
C100064,client,6,3,"R04_income_mismatch,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101184,client,6,3,"R04_income_mismatch,R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C102459,client,6,3,"R04_income_mismatch,R06_ip_anomaly,R17_high_risk_mcc",0,baixo
C100548,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
C100553,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
C101890,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
C101873,client,5,2,"R10_cash_in_out,R17_high_risk_mcc",0,baixo
C101877,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
C101884,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
M200420,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
C101855,client,5,2,"R12_ecom_no_3ds,R17_high_risk_mcc",0,baixo
M200431,client,5,2,"R06_ip_anomaly,R15_sanctions",0,baixo
M200432,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
M200356,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
M200360,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
M200369,client,5,2,"R12_ecom_no_3ds,R17_high_risk_mcc",0,baixo
C101896,client,5,2,"R10_cash_in_out,R17_high_risk_mcc",0,baixo
C101905,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
C101906,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
C101911,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
C101914,client,5,2,"R15_sanctions,R17_high_risk_mcc",0,baixo
C101917,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
M200373,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
M200397,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
M200408,client,5,2,"R12_ecom_no_3ds,R17_high_risk_mcc",0,baixo
M200412,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
C101835,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
C100593,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
C100597,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
M200444,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
C100533,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
C100534,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
C100540,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
C100543,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
C101934,client,5,2,"R05_geojump,R17_high_risk_mcc",0,baixo
