customer_id,is_core_label,xgb_score,if_score,final_score,split,rules_score,n_rules,risk_tier_ml
M200992,0,0.16287756,0.2854586973342394,0.19965189947346135,train,2,1,baixo
M200464,0,0.16287756,0.28540803964981165,0.19963670216813303,test,2,1,baixo
C101044,0,0.17683108,0.2527955742498526,0.19962042784155276,train,5,2,baixo
C101071,0,0.18914315,0.22405998368268135,0.19961819487573185,test,2,1,baixo
C102006,0,0.16846903,0.2721795563209766,0.19958218557562574,train,9,4,baixo
C102354,0,0.17883506,0.247911536254458,0.199557996856562,train,5,2,baixo
M200077,0,0.16846903,0.27173341730147177,0.19944834386977428,train,8,3,baixo
C100592,0,0.16287756,0.2844179426631348,0.19933967307212996,train,8,3,baixo
C101387,0,0.16287756,0.2843939545551132,0.19933247663972348,train,5,2,baixo
C100691,0,0.16287756,0.28436557733183615,0.1993239634727404,train,2,1,baixo
C100538,0,0.16128883,0.2880386802028174,0.19931378342123493,train,11,4,baixo
C102259,0,0.16210161,0.2854339066313332,0.1991013000359126,train,2,1,baixo
C101182,0,0.17789875,0.24835462345468617,0.19903551034268024,train,13,5,baixo
C100543,0,0.1950415,0.20834251942098914,0.19903179914313784,train,5,2,baixo
M200843,0,0.16188335,0.28558872776381605,0.1989949647699369,test,2,1,baixo
C100644,0,0.17118531,0.2638782059326531,0.19899318352862483,train,7,3,baixo
M200432,0,0.16287756,0.2831989423458987,0.19897397297695915,test,5,2,baixo
C100464,0,0.17659104,0.25094794304671797,0.19889810553640996,train,8,3,baixo
C100286,0,0.16210161,0.28474798889483327,0.19889552471496258,train,3,2,baixo
M200625,0,0.16287756,0.282929650151823,0.19889318531873645,test,2,1,baixo
C101630,0,0.17132866,0.2631836743624944,0.19888516847705656,train,7,3,baixo
C101945,0,0.16287756,0.28290047230846843,0.19888443196573008,train,11,5,baixo
C101923,0,0.18513748,0.23093739737074848,0.19887745257914446,train,11,5,baixo
C100561,0,0.18578126,0.22939782050355104,0.19886622043580957,train,7,3,baixo
C100485,0,0.16287756,0.28274356773628845,0.19883736059407608,train,10,4,baixo
C101988,0,0.16210161,0.28440665479719446,0.19879312448567094,train,5,2,baixo
C101744,0,0.16340066,0.28121065917084953,0.1987436617090414,test,10,4,baixo
M200876,0,0.16287756,0.2823571212306409,0.1987214266423818,test,2,1,baixo
M200665,0,0.16287756,0.2823414150594696,0.19871671479103042,test,2,1,baixo
C101051,0,0.1950415,0.20720354451286396,0.1986901066707003,train,7,3,baixo
M200360,0,0.16188335,0.28448734506031165,0.19866454995888558,test,5,2,baixo
M200511,0,0.16287756,0.2820974728881221,0.19864353213962616,train,2,1,baixo
C100064,0,0.16210161,0.28378100404610435,0.1986054292603439,train,6,3,baixo
M200270,0,0.17659104,0.24996461330152822,0.19860310661285302,train,5,2,baixo
C100722,0,0.18283199,0.23532386836484687,0.1985795534165967,train,2,1,baixo
C100768,0,0.16210161,0.2836761461144988,0.19857397188086223,train,5,2,baixo
M200643,0,0.16210161,0.2836207802529047,0.198557362122384,train,2,1,baixo
C100230,0,0.16104554,0.28601736158862295,0.19853708246569213,train,10,4,baixo
C101601,0,0.16210161,0.2833615332770176,0.19847958802961788,train,11,4,baixo
M200715,0,0.16188335,0.28380007414534647,0.19845836868439604,test,2,1,baixo
C100791,0,0.19227117,0.21288017090888842,0.19845387237290152,train,5,2,baixo
C101246,0,0.18578126,0.22793404134823558,0.19842708668921494,train,9,4,baixo
C100820,0,0.16318104,0.2804914401870195,0.1983741532832749,train,6,3,baixo
C101620,0,0.18782891,0.22290222541774596,0.19835089950646545,train,10,4,baixo
C102419,0,0.16936111,0.26556641689437577,0.19822270670979603,train,8,3,baixo
C100758,0,0.16936111,0.2654181799517804,0.19817823562701742,train,9,4,baixo
C100548,0,0.196394,0.2023303830325517,0.19817490350305775,train,5,2,baixo
C100930,0,0.16188335,0.28246286133931,0.19805720484258507,train,7,3,baixo
C101812,0,0.16287756,0.2798874954607315,0.197980538911409,train,12,5,baixo
C100431,0,0.18513748,0.22763387777947205,0.19788639670176153,train,12,5,baixo
C100830,0,0.16340066,0.27831583489255773,0.1978752144255539,train,14,6,baixo
M200417,0,0.16188335,0.28178790364181255,0.19785471753333583,test,2,1,baixo
C100119,0,0.1699794,0.26281934230944737,0.19783137366003162,train,5,2,baixo
M200723,0,0.16287756,0.2792014105324573,0.19777471343292674,train,2,1,baixo
C100345,0,0.1950415,0.20407826534699933,0.19775252292094092,train,9,4,baixo
C101552,0,0.16936111,0.2638311470053152,0.19770212574307786,train,4,2,baixo
M200731,0,0.16188335,0.2812088465289327,0.1976810003994719,test,5,2,baixo
C101363,0,0.19537182,0.20304006575819375,0.1976722992637054,train,5,2,baixo
C100086,0,0.17540097,0.24959533216325275,0.1976592803054089,train,7,3,baixo
C101674,0,0.16287756,0.2787507131546518,0.1976395042195851,train,7,3,baixo
M200960,0,0.16188335,0.2809960089514069,0.19761714912621414,test,2,1,baixo
C101476,0,0.16287756,0.27860168539818586,0.19759479589264528,train,5,2,baixo
M200998,0,0.16287756,0.27856032206250386,0.1975823868919407,train,2,1,baixo
C101340,0,0.17063121,0.2604410824065842,0.1975741766955089,train,6,3,baixo
C100386,0,0.16340066,0.27727170362649745,0.1975619750457358,test,7,3,baixo
C101045,0,0.18782891,0.22024270278691793,0.19755304271721702,train,8,3,baixo
C100598,0,0.18578126,0.2250190454635889,0.1975525879238209,test,5,2,baixo
C101177,0,0.1950415,0.2030736505714486,0.1974511384882757,train,7,3,baixo
C100559,0,0.1950415,0.20264931419207396,0.1973238375744633,train,11,4,baixo
C100582,0,0.196394,0.19937958649702014,0.19728966454239827,train,10,4,baixo
C100135,0,0.18782891,0.21935107152561975,0.19728555333882758,train,2,1,baixo
C100269,0,0.1701496,0.260041446365163,0.19711714711107173,train,8,3,baixo
M200559,0,0.17040385,0.2589748867301005,0.19697515868985227,train,4,2,baixo
C101081,0,0.17683108,0.2438570410791558,0.1969388678903437,train,10,4,baixo
C100315,0,0.16287756,0.2763687320077403,0.19692490987551164,train,5,2,baixo
C100789,0,0.18578126,0.22274820333432319,0.19687133528504122,train,10,4,baixo
C100958,0,0.17988886,0.23637261498317538,0.19683398755891746,train,5,2,baixo
C101543,0,0.18578126,0.22224774946128364,0.19672119912312935,train,5,2,baixo
C101503,0,0.17988886,0.23592087908768725,0.19669846679027103,train,11,4,baixo
C101513,0,0.16188335,0.2777881860471516,0.19665480225493756,train,7,3,baixo
C100003,0,0.16874993,0.261719900287773,0.19664091703819803,train,11,4,baixo
M200017,0,0.16824394,0.26285413823360765,0.19662700272153188,test,5,2,baixo
C100195,0,0.16874993,0.26149349852731596,0.19657299651006094,train,11,4,baixo
C100356,0,0.16210161,0.2769201602781565,0.19654717612995956,train,13,5,baixo
M200397,0,0.16287756,0.27476909094633295,0.19644501755708943,train,5,2,baixo
M200917,0,0.16824394,0.2621251651982337,0.1964083108109197,test,2,1,baixo
C100588,0,0.17683108,0.2420220849653666,0.19638838105620696,train,9,4,baixo
C101787,0,0.18578126,0.22113626264121136,0.19638775307710765,train,8,3,baixo
C102469,0,0.1950415,0.19951749756669246,0.19638429258684886,train,9,4,baixo
M200603,0,0.16824394,0.26191290187828364,0.19634463181493467,train,3,1,baixo
C100245,0,0.17683108,0.24187438758728183,0.19634407184278152,train,12,5,baixo
M200600,0,0.16287756,0.27435822615609134,0.19632175812001695,train,2,1,baixo
C102102,0,0.17683108,0.24176937308361957,0.19631256749168285,train,9,4,baixo
C100878,0,0.17540097,0.24507761672068512,0.19630396567263864,train,7,3,baixo
C100817,0,0.16128883,0.27780249926887945,0.19624292914105354,train,10,4,baixo
M200653,0,0.16287756,0.27397114481135715,0.1962056337165967,test,2,1,baixo
C101605,0,0.16846903,0.26080829813089146,0.19617080811860016,train,6,3,baixo
C102372,0,0.16287756,0.27376566755144344,0.19614399053862258,train,7,3,baixo
C101627,0,0.1950415,0.19864831057180296,0.19612353648838202,train,8,3,baixo
C100361,0,0.16287756,0.2736637003493522,0.1961134003779952,train,10,4,baixo
M200298,0,0.16287756,0.27363098927481044,0.1961035870556327,train,2,1,baixo
C100314,0,0.16287756,0.27362912600452505,0.19610302807454705,train,7,3,baixo
M200175,0,0.16287756,0.2735759462455624,0.19608707414685828,test,2,1,baixo
C102171,0,0.16210161,0.2752884507116972,0.19605766326002178,train,5,2,baixo
C101576,0,0.16936111,0.2579965759373839,0.19595175442269847,train,7,3,baixo
C100102,0,0.1950415,0.19785517933423116,0.19588559711711045,train,7,3,baixo
C102175,0,0.19592609,0.19569983779972522,0.19585821241016904,train,7,3,baixo
M200698,0,0.16128883,0.27647555546746905,0.1958448460006304,test,4,2,baixo
C102292,0,0.16287756,0.2727524137886033,0.19584001440977056,train,7,3,baixo
C102173,0,0.17862476,0.23599216861846492,0.19583497799433006,train,7,3,baixo
C102083,0,0.17683108,0.2399849665145559,0.19577724552096376,train,14,6,baixo
M200722,0,0.16210161,0.2741192587560156,0.19570690567331728,test,5,2,baixo
M200290,0,0.16846903,0.25918446631851005,0.19568365857488573,train,2,1,baixo
C100147,0,0.17709318,0.2390407876472455,0.1956774624079699,train,8,3,baixo
M200758,0,0.17040385,0.2546284825182682,0.1956712374263026,train,4,2,baixo
M200330,0,0.16287756,0.2721178009796583,0.19564963056708704,train,5,2,baixo
C101056,0,0.16874993,0.2584057433363387,0.19564666995276775,train,11,4,baixo
C102349,0,0.16210161,0.2737465532772887,0.1955950940296992,train,13,5,baixo
C100413,0,0.16188335,0.2741261056350033,0.19555617813129306,train,7,3,baixo
C100392,0,0.1950415,0.19661490254127434,0.19551351407922343,train,7,3,baixo
C100200,0,0.18782891,0.21341846077997711,0.1955057701151348,train,11,5,baixo
C101346,0,0.17883506,0.23433990344513753,0.19548650701376585,train,9,4,baixo
M200099,0,0.16287756,0.2715347842852558,0.19547472555876627,test,2,1,baixo
C101452,0,0.17659104,0.23952803636230757,0.19547213353108683,train,4,2,baixo
C100737,0,0.17683108,0.23891370613068183,0.19545586740580154,train,8,3,baixo
C102463,0,0.16287756,0.27117871206076705,0.19536790389141967,train,4,2,baixo
C100417,0,0.16287756,0.27093454829156643,0.1952946547606595,train,7,3,baixo
M200264,0,0.16287756,0.27074796211251895,0.19523867890694524,test,2,1,baixo
C100206,0,0.17683108,0.2380409315247372,0.19519403502401816,train,7,3,baixo
M200997,0,0.16824394,0.2580712464200733,0.19519213517747158,test,4,2,baixo
C101724,0,0.1950415,0.19552340538188298,0.195186064931406,train,5,2,baixo
C100823,0,0.1950415,0.19500633900149975,0.19503094501729104,train,7,3,baixo
C102355,0,0.17540097,0.24057218003899067,0.1949523346681303,train,9,4,baixo
C100571,0,0.17063121,0.25141731139089396,0.1948670453908018,train,4,2,baixo
M200031,0,0.16287756,0.2691877502090096,0.1947706153358924,train,5,2,baixo
C100444,0,0.17883506,0.23183967506539568,0.19473643849984332,train,7,3,baixo
C101741,0,0.16210161,0.27059794034411416,0.19465051014974685,train,5,2,baixo
C100552,0,0.1699794,0.2522101047681645,0.19464860239764675,train,8,3,baixo
M200912,0,0.16188335,0.27059897700896846,0.1944980395434826,test,2,1,baixo
M200866,0,0.16287756,0.2682654543943184,0.19449392659148507,train,2,1,baixo
M200168,0,0.16188335,0.27056799959725386,0.19448874631996824,train,5,2,baixo
C100385,0,0.18782891,0.20989045267098075,0.19444736768243587,train,8,3,baixo
M200628,0,0.16188335,0.27030999873720274,0.1944113460619529,train,2,1,baixo
M200219,0,0.16287756,0.2679771706405523,0.19440744146535524,test,2,1,baixo
M200067,0,0.16287756,0.26788610260607176,0.19438012105501107,train,2,1,baixo
C101078,0,0.16287756,0.2674213114567264,0.19424068371020747,test,8,3,baixo
M200313,0,0.16287756,0.2673764623537226,0.19422722897930633,test,2,1,baixo
M200492,0,0.16188335,0.26964517068630206,0.1942118976466827,train,2,1,baixo
M200975,0,0.16287756,0.2672999093758408,0.1942042630859418,test,2,1,baixo
M200657,0,0.16846903,0.25395546376673095,0.194114957809352,test,8,3,baixo
C100959,0,0.16936111,0.25178961387041493,0.19408966580260778,train,7,3,baixo
C100396,0,0.16287756,0.266851142948068,0.19406963315760994,train,7,3,baixo
C100358,0,0.16287756,0.26675499963746496,0.19404079016442904,train,4,2,baixo
C102441,0,0.17789875,0.2316720261360142,0.19403073114707867,test,5,2,baixo
C102238,0,0.17659104,0.2346472848614421,0.19400790808082718,train,7,3,baixo
C100082,0,0.16287756,0.26655908620782715,0.19398201613553767,train,5,2,baixo
C100950,0,0.16128883,0.27024632702624485,0.19397607746826317,train,7,3,baixo
M200284,0,0.16824394,0.2539106678880775,0.1939439616178728,test,2,1,baixo
C101197,0,0.16287756,0.2664276808969795,0.1939425945422834,test,10,4,baixo
C101392,0,0.17789875,0.23101199090969174,0.19383272057918194,train,4,2,baixo
M200027,0,0.16188335,0.2683261769823806,0.19381619953550627,train,4,2,baixo
C101294,0,0.17540097,0.2367665125583644,0.19381063442394242,train,2,1,baixo
M200686,0,0.16287756,0.26586907541591837,0.19377501289796506,test,2,1,baixo
M200890,0,0.16287756,0.2658555804621049,0.193770964411821,train,2,1,baixo
M200569,0,0.16287756,0.2658516517210685,0.1937697857895101,train,2,1,baixo
C101012,0,0.16287756,0.26546832870929477,0.19365478888597798,train,7,3,baixo
M200680,0,0.16188335,0.2677400246313872,0.19364035383020822,train,2,1,baixo
C101471,0,0.1950415,0.19024503356742323,0.19360255338706808,train,10,4,baixo
M200090,0,0.16287756,0.2652903242380431,0.1936013875446025,train,2,1,baixo
M200950,0,0.16287756,0.26522751871558065,0.19358254588786372,test,5,2,baixo
C101866,0,0.17540097,0.2356349970736097,0.19347117977851602,test,8,3,baixo
C100395,0,0.18782891,0.2065855648607481,0.19345590133936608,train,12,5,baixo
M200325,0,0.16287756,0.2647872832359437,0.19345047524397263,train,2,1,baixo
M200034,0,0.16287756,0.26474933072560103,0.19343908949086985,train,2,1,baixo
C100202,0,0.16846903,0.2514823969465134,0.19337303776328674,test,5,2,baixo
M200558,0,0.16287756,0.26447398964236557,0.1933564871658992,train,2,1,baixo
C102197,0,0.1701496,0.2474616141751843,0.19334319745407813,train,2,1,baixo
C101956,0,0.1699794,0.24781393523709394,0.1933297515383256,train,14,6,baixo
C102099,0,0.17862476,0.2272909487205496,0.19322461202495547,train,5,2,baixo
C101146,0,0.1950415,0.18895148090814196,0.19321448758928372,train,5,2,baixo
C101057,0,0.18578126,0.21036867786782634,0.19315747764509217,train,5,2,baixo
M200429,0,0.16846903,0.2507431594965809,0.193151266528307,train,2,1,baixo
C101298,0,0.19511728,0.18851682418350627,0.19313713870574312,train,5,2,baixo
C102446,0,0.19227117,0.19499088329176278,0.19308708608776382,train,15,6,baixo
C102268,0,0.17683108,0.23093263879540293,0.19306154720521784,train,12,5,baixo
C100728,0,0.16287756,0.26338013160003243,0.19302832975319928,train,8,4,baixo
C101565,0,0.16210161,0.26512439057946635,0.1930084452203525,train,5,2,baixo
C100664,0,0.16287756,0.2632948986797857,0.19300275987712526,test,7,3,baixo
C101335,0,0.18782891,0.2050456268070839,0.19299391992326684,train,5,2,baixo
M200552,0,0.16287756,0.2632536758157049,0.192990393017901,train,2,1,baixo
M200616,0,0.16287756,0.2631078941865702,0.1929466585291606,train,2,1,baixo
M200501,0,0.16188335,0.26530584282592173,0.19291009928856861,test,8,3,baixo
C101811,0,0.18549752,0.21014321635911581,0.19289122161492622,train,10,4,baixo
C101698,0,0.16287756,0.262868726919681,0.19287490834909382,train,7,3,baixo
M200374,0,0.16287756,0.2628170635678626,0.19285940934354834,train,2,1,baixo
C101492,0,0.16188335,0.26506330663351674,0.1928373384308471,train,5,2,baixo
C100579,0,0.19537182,0.1868735020939608,0.1928223301644355,train,8,3,baixo
C101617,0,0.16210161,0.2644653045854594,0.19281071942215045,train,7,3,baixo
C100903,0,0.1950415,0.18738077954470825,0.1927432771802536,train,9,4,baixo
M200101,0,0.16287756,0.26218041782782503,0.19266841562153705,train,2,1,baixo
C100289,0,0.16287756,0.2621652974299637,0.19266387950217867,train,10,4,baixo
C100600,0,0.18549752,0.20935998380758375,0.1926562518494666,train,5,2,baixo
C101925,0,0.17862476,0.22528880805005472,0.192623969823807,train,12,5,baixo
C101226,0,0.16287756,0.2620072126975337,0.19261645408244965,train,5,2,baixo
M200566,0,0.16287756,0.26188228646336914,0.19257897621220027,test,2,1,baixo
C101765,0,0.1699794,0.2452584117165248,0.19256309448215486,train,7,3,baixo
C100676,0,0.16846903,0.2484625728787111,0.19246709054294606,train,9,4,baixo
M200694,0,0.16364591,0.2595587012917844,0.1924197431728556,test,2,1,baixo
C102453,0,0.16287756,0.2611505306060646,0.19235944945500894,train,12,5,baixo
C101820,0,0.1699794,0.24451544742676165,0.1923402051952259,test,8,4,baixo
C101487,0,0.18578126,0.20752890373170527,0.19230554540425585,train,12,5,baixo
M200938,0,0.16287756,0.26090780578635486,0.19228663200909601,test,5,2,baixo
M200910,0,0.16287756,0.26076027414228975,0.19224237251587645,test,2,1,baixo
C100574,0,0.1950415,0.185653239166496,0.19222501506678993,train,5,2,baixo
C101323,0,0.18578126,0.20719284883252231,0.19220472893450097,train,10,4,baixo
C101371,0,0.16287756,0.2605444529388167,0.19217762615483452,train,7,3,baixo
C100883,0,0.16210161,0.2622312786696771,0.19214051164741575,train,2,1,baixo
C100803,0,0.1950415,0.1853633542546923,0.19213804959324882,train,8,3,baixo
C102133,0,0.16188335,0.26269799004904526,0.19212774345550565,train,7,3,baixo
M200655,0,0.16287756,0.26028446092317664,0.19209962855014254,train,2,1,baixo
M200743,0,0.16824394,0.24761028856676445,0.1920538478214789,train,2,1,baixo
C100534,0,0.16210161,0.26190607254768555,0.19204294981081826,train,5,2,baixo
C101090,0,0.16287756,0.2597033791369131,0.19192530401426347,train,6,3,baixo
C102090,0,0.18782891,0.201438981930906,0.19191192646041347,train,10,4,baixo
C100334,0,0.1950415,0.18439771930412896,0.19184835910807982,train,7,3,baixo
C100747,0,0.1950415,0.1840459888939144,0.19174283998501546,train,5,2,baixo
M200629,0,0.17659104,0.22696671868262136,0.19170373822718095,train,2,1,baixo
C101823,0,0.16287756,0.25890029119753394,0.19168437763244972,train,7,3,baixo
C101228,0,0.16846903,0.24575335247270577,0.19165432442114447,train,8,3,baixo
M200737,0,0.16287756,0.25879277001419676,0.19165212127744857,train,2,1,baixo
C100620,0,0.1950415,0.18360940403496243,0.19161186452732987,test,9,4,baixo
C100504,0,0.16210161,0.26020821601885763,0.1915335928521699,train,10,4,baixo
C102176,0,0.16210161,0.2600717426774479,0.19149265084974698,train,7,3,baixo
C100468,0,0.16128883,0.2615885822959349,0.19137875404917018,test,10,4,baixo
C101884,0,0.16287756,0.25787141721672036,0.19137571543820564,train,5,2,baixo
C101688,0,0.16287756,0.25783230162215315,0.1913639807598355,train,5,2,baixo
M200158,0,0.16287756,0.2576322206118887,0.19130395645675613,train,2,1,baixo
C100642,0,0.1950415,0.18246830191305424,0.1912695338907574,test,15,6,baixo
C100648,0,0.1950415,0.18242321067322448,0.19125600651880847,train,14,6,baixo
C101993,0,0.1950415,0.18219651882588717,0.19118799896460728,train,7,3,baixo
C100992,0,0.18782891,0.19896023152688255,0.19116830133920643,train,8,3,baixo
C100412,0,0.1950415,0.18203137768230082,0.19113845662153137,test,5,2,baixo
C101881,0,0.1950415,0.18194474769970484,0.19111246762675257,train,11,4,baixo
C101652,0,0.16846903,0.24394227458343848,0.1911110010543643,train,5,2,baixo
C100675,0,0.16104554,0.2612445185124877,0.19110522954285153,train,10,4,baixo
C101571,0,0.18578126,0.20351038645101727,0.19109999022004945,train,10,4,baixo
C101374,0,0.19227117,0.18823533644400686,0.19106042203343704,train,10,4,baixo
C100295,0,0.16846903,0.24370468648757176,0.19103972462560426,train,5,2,baixo
C100838,0,0.19227117,0.18812498430387614,0.19102731639139783,train,11,4,baixo
M200191,0,0.16287756,0.2566378627998799,0.1910056491131535,train,2,1,baixo
C100380,0,0.16188335,0.2589563805340863,0.19100526060101797,train,4,2,baixo
C101376,0,0.19537182,0.18078262310524154,0.19099506646781972,train,8,3,baixo
C101738,0,0.17683108,0.22396817204901565,0.19097220718130167,train,13,5,baixo
C101407,0,0.18162555,0.21270693713353206,0.1909499656377021,test,10,4,baixo
M200768,0,0.16210161,0.2581807509713716,0.1909253533379241,train,5,2,baixo
M200447,0,0.16188335,0.25866043295375724,0.19091647632691927,test,2,1,baixo
M200958,0,0.16287756,0.25608199237016593,0.1908388879842393,test,2,1,baixo
C100788,0,0.16846903,0.24302918726625827,0.1908370748592102,train,5,2,baixo
C101301,0,0.17540097,0.22672177352311668,0.1907972127133681,train,4,2,baixo
M200165,0,0.16846903,0.24289171768434714,0.19079583398463687,train,5,2,baixo
C101150,0,0.18578126,0.2024019901643143,0.19076747133403854,test,10,4,baixo
C101686,0,0.16210161,0.25758333578650333,0.1907461287824636,train,5,2,baixo
C101009,0,0.16287756,0.2557222258797537,0.19073095803711565,train,10,4,baixo
C100498,0,0.17798176,0.22041388041544258,0.1907113945089826,test,5,2,baixo
M200942,0,0.16188335,0.25796425143502666,0.19070762187130008,train,2,1,baixo
C100351,0,0.16210161,0.25737999132402073,0.19068512544371882,train,9,4,baixo
C100085,0,0.16846903,0.24250435487998684,0.19067962514332878,train,5,2,baixo
C100357,0,0.17883506,0.21826622315898594,0.1906644029279204,train,7,3,baixo
M200392,0,0.17659104,0.22328133768030736,0.19059812392648678,test,6,2,baixo
C101124,0,0.16287756,0.25523903362095934,0.19058600035947734,train,5,2,baixo
C102121,0,0.17883506,0.21794792242100927,0.19056891270652737,train,5,2,baixo
C100320,0,0.17540097,0.22581607874097576,0.19052550427872583,train,7,3,baixo
M200832,0,0.16287756,0.2549434781543755,0.1904973337195022,train,2,1,baixo
C101498,0,0.17040385,0.23736893176417984,0.1904933722000761,train,2,1,baixo
M200136,0,0.16287756,0.2547624004899004,0.19044301042015965,test,2,1,baixo
C101510,0,0.1699794,0.23805301914438812,0.19040147671051386,train,2,1,baixo
M200759,0,0.16287756,0.2544816230339927,0.19035877718338734,test,5,2,baixo
C100492,0,0.16128883,0.2579512312250347,0.1902875487279001,train,6,3,baixo
C101153,0,0.16128883,0.25777519244313063,0.1902347370933289,train,5,2,baixo
C101648,0,0.19537182,0.17822482862390104,0.19022772812341757,train,11,4,baixo
C102287,0,0.18578126,0.20049335175763483,0.1901948798120347,train,12,5,baixo
C100146,0,0.1699794,0.23734317809339997,0.1901885243952174,train,10,4,baixo
M200771,0,0.16287756,0.25387356783129755,0.1901763606225788,test,2,1,baixo
C100323,0,0.1950415,0.1787736295904707,0.19016113219398234,test,5,2,baixo
C102231,0,0.16287756,0.25365098151150095,0.19010958472663983,train,5,2,baixo
C101041,0,0.18782891,0.19541331332962258,0.19010422588002843,train,5,2,baixo
C101186,0,0.17659104,0.22143311033835178,0.19004365572390008,train,2,1,baixo
M200393,0,0.16824394,0.24087022797833083,0.19003182964494883,test,2,1,baixo
C101231,0,0.17659104,0.2212561152007624,0.18999055718262328,test,6,3,baixo
M200187,0,0.16287756,0.2532533182838163,0.18999028575833443,test,2,1,baixo
M200160,0,0.16287756,0.2530790587673183,0.18993800790338503,test,2,1,baixo
C100294,0,0.18549752,0.2001908956196888,0.1899055253930981,train,5,2,baixo
C100256,0,0.18578126,0.19951944340985864,0.18990270730770187,train,10,4,baixo
C100625,0,0.16846903,0.23965015127807168,0.18982336406275424,train,5,2,baixo
M200840,0,0.16287756,0.2526796330107827,0.18981818017642438,test,2,1,baixo
M200412,0,0.16287756,0.2524761783570986,0.18975714378031913,train,5,2,baixo
M200341,0,0.16287756,0.2521116980788793,0.18964779969685333,train,2,1,baixo
C101855,0,0.18513748,0.2001682447912214,0.18964670680528634,train,5,2,baixo
C101515,0,0.16287756,0.25200092436113264,0.18961456758152934,train,5,2,baixo
C100038,0,0.17789875,0.21666178053726914,0.18952765746745515,train,11,4,baixo
C101115,0,0.16287756,0.251436127151111,0.18944512841852285,train,8,3,baixo
M200502,0,0.16287756,0.25117155510973443,0.18936575680610987,train,2,1,baixo
C101248,0,0.18578126,0.19752882317568304,0.18930552123744918,train,9,4,baixo
C102092,0,0.18578126,0.1975082661980119,0.18929935414414784,test,7,3,baixo
M200951,0,0.16846903,0.23785429749470074,0.18928460792774296,test,2,1,baixo
M200777,0,0.16287756,0.2506892288368293,0.18922105892423835,test,2,1,baixo
C102285,0,0.16287756,0.25052336819064625,0.1891713007303834,train,7,3,baixo
C101318,0,0.18578126,0.19694193235681243,0.189129453991788,train,7,3,baixo
C102039,0,0.16128883,0.25400663893568415,0.18910417104109495,train,13,5,baixo
M200648,0,0.16287756,0.2499652630076038,0.18900386917547068,test,2,1,baixo
C101237,0,0.1950415,0.17489871952568542,0.18899865917454675,train,8,3,baixo
C101416,0,0.16846903,0.236894301430535,0.18899660910849322,train,5,2,baixo
C102034,0,0.16846903,0.2367938915464763,0.1889664861432756,train,13,6,baixo
M200981,0,0.16287756,0.24972429965373813,0.188931580169311,test,2,1,baixo
C100917,0,0.19227117,0.18089369150619647,0.18885792855209393,train,11,5,baixo
C101509,0,0.18578126,0.19599115625349303,0.18884422116079216,train,5,2,baixo
C100089,0,0.1699794,0.23285122788477686,0.18884093933263046,train,7,3,baixo
C101043,0,0.17883506,0.21216274861290413,0.18883336056409583,train,6,3,baixo
C102466,0,0.18578126,0.19581100714578883,0.1887901764284809,train,8,3,baixo
M200097,0,0.16188335,0.2515332505600083,0.18877832160879457,train,2,1,baixo
C100204,0,0.16128883,0.2527838528157967,0.1887373352051287,test,5,2,baixo
C100359,0,0.17132866,0.22918215845381232,0.18868471370445195,train,7,3,baixo
M200014,0,0.16287756,0.24885890671829283,0.1886719622886774,test,2,1,baixo
M200251,0,0.16188335,0.2510867900145719,0.18864438344516365,train,2,1,baixo
C100708,0,0.1701496,0.23170546182145074,0.18861635174795804,train,10,4,baixo
C101653,0,0.18578126,0.1951257748412764,0.18858460673712718,train,7,3,baixo
C102086,0,0.18782891,0.19024181732240716,0.1885527770778638,test,7,3,baixo
C100796,0,0.16287756,0.24827905304201797,0.18849800618579493,train,5,2,baixo
C102200,0,0.16287756,0.24815091020782407,0.18845956333553676,train,7,3,baixo
C101922,0,0.17659104,0.21605437453312135,0.18843003498233096,test,7,3,baixo
C100501,0,0.18578126,0.19459642981114017,0.1884258032280863,train,8,3,baixo
C100398,0,0.1699794,0.23134674769763602,0.18838959527648824,train,6,3,baixo
C100056,0,0.1950415,0.1725338213614986,0.1882891897252907,train,7,3,baixo
C102163,0,0.19537182,0.1716795098446628,0.18826413248964607,train,11,4,baixo
M200690,0,0.16287756,0.24732236881919414,0.18821100091894777,train,2,1,baixo
C100643,0,0.17540097,0.21807487819740087,0.18820314411565336,train,5,2,baixo
M200204,0,0.16287756,0.24719636543216997,0.18817319990284054,train,2,1,baixo
C102246,0,0.16287756,0.2471843106256349,0.18816958346088003,train,9,4,baixo
C102192,0,0.18578126,0.1936463852940359,0.18814078987295502,train,4,2,baixo
C101666,0,0.19511728,0.171858517380305,0.18813964666478272,train,8,3,baixo
C101441,0,0.18513748,0.19513434420207812,0.18813653662854335,train,9,4,baixo
C101161,0,0.16340066,0.24576506530500122,0.18810998354928693,train,7,3,baixo
C101236,0,0.18914315,0.18568932058308504,0.18810699594585295,train,5,2,baixo
C100159,0,0.17683108,0.21439173846822893,0.18809927710706564,train,7,3,baixo
C100689,0,0.16210161,0.24873560754333393,0.18809181030951277,test,10,4,baixo
M200560,0,0.16287756,0.24684422815198492,0.188067558718785,train,2,1,baixo
M200406,0,0.16287756,0.2467953694249361,0.18805290110067036,test,2,1,baixo
C100247,0,0.17883506,0.20938454740281254,0.18799990020106838,train,5,2,baixo
M200152,0,0.16287756,0.24653973514151062,0.18797621081564272,train,2,1,baixo
